"Province.State","Country.Region","Lat","Long","date","num"
"","Egypt",26.8206,30.8025,"2.12.2020",0
"","Egypt",26.8206,30.8025,"2.13.2020",0
"","Egypt",26.8206,30.8025,"2.14.2020",1
"","Egypt",26.8206,30.8025,"2.15.2020",1
"","Egypt",26.8206,30.8025,"2.16.2020",1
"","Egypt",26.8206,30.8025,"2.17.2020",1
"","Egypt",26.8206,30.8025,"2.18.2020",1
"","Egypt",26.8206,30.8025,"2.19.2020",1
"","Egypt",26.8206,30.8025,"2.20.2020",1
"","Egypt",26.8206,30.8025,"2.21.2020",1
"","Egypt",26.8206,30.8025,"2.22.2020",1
"","Egypt",26.8206,30.8025,"2.23.2020",1
"","Egypt",26.8206,30.8025,"2.24.2020",1
"","Egypt",26.8206,30.8025,"2.25.2020",1
"","Egypt",26.8206,30.8025,"2.26.2020",1
"","Iran",32.4279,53.688,"1.22.2020",0
"","Iran",32.4279,53.688,"1.23.2020",0
"","Iran",32.4279,53.688,"1.24.2020",0
"","Iran",32.4279,53.688,"1.25.2020",0
"","Iran",32.4279,53.688,"1.26.2020",0
"","Iran",32.4279,53.688,"1.27.2020",0
"","Iran",32.4279,53.688,"1.28.2020",0
"","Iran",32.4279,53.688,"1.29.2020",0
"","Iran",32.4279,53.688,"1.30.2020",0
"","Iran",32.4279,53.688,"1.31.2020",0
"","Iran",32.4279,53.688,"2.1.2020",0
"","Iran",32.4279,53.688,"2.2.2020",0
"","Iran",32.4279,53.688,"2.3.2020",0
"","Iran",32.4279,53.688,"2.4.2020",0
"","Iran",32.4279,53.688,"2.5.2020",0
"","Iran",32.4279,53.688,"2.6.2020",0
"","Iran",32.4279,53.688,"2.7.2020",0
"","Iran",32.4279,53.688,"2.8.2020",0
"","Iran",32.4279,53.688,"2.9.2020",0
"","Iran",32.4279,53.688,"2.10.2020",0
"","Iran",32.4279,53.688,"2.11.2020",0
"","Iran",32.4279,53.688,"2.12.2020",0
"","Iran",32.4279,53.688,"2.13.2020",0
"","Iran",32.4279,53.688,"2.14.2020",0
"","Iran",32.4279,53.688,"2.15.2020",0
"","Iran",32.4279,53.688,"2.16.2020",0
"","Iran",32.4279,53.688,"2.17.2020",0
"","Iran",32.4279,53.688,"2.18.2020",0
"","Iran",32.4279,53.688,"2.19.2020",2
"","Iran",32.4279,53.688,"2.20.2020",5
"","Iran",32.4279,53.688,"2.21.2020",18
"","Iran",32.4279,53.688,"2.22.2020",28
"","Iran",32.4279,53.688,"2.23.2020",43
"","Iran",32.4279,53.688,"2.24.2020",61
"","Iran",32.4279,53.688,"2.25.2020",95
"","Iran",32.4279,53.688,"2.26.2020",139
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"1.22.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"1.23.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"1.24.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"1.25.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"1.26.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"1.27.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"1.28.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"1.29.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"1.30.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"1.31.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.1.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.2.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.3.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.4.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.5.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.6.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.7.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.8.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.9.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.10.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.11.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.12.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.13.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.14.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.15.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.16.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.17.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.18.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.19.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.20.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.21.2020",11
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.22.2020",11
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.23.2020",11
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.24.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.25.2020",0
"Omaha, NE (From Diamond Princess)","US",41.2545,-95.9758,"2.26.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"1.22.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"1.23.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"1.24.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"1.25.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"1.26.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"1.27.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"1.28.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"1.29.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"1.30.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"1.31.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.1.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.2.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.3.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.4.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.5.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.6.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.7.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.8.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.9.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.10.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.11.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.12.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.13.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.14.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.15.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.16.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.17.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.18.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.19.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.20.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.21.2020",5
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.22.2020",5
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.23.2020",5
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.24.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.25.2020",0
"Travis, CA (From Diamond Princess)","US",38.2721,-121.9399,"2.26.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"1.22.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"1.23.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"1.24.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"1.25.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"1.26.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"1.27.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"1.28.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"1.29.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"1.30.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"1.31.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.1.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.2.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.3.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.4.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.5.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.6.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.7.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.8.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.9.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.10.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.11.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.12.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.13.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.14.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.15.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.16.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.17.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.18.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.19.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.20.2020",0
"From Diamond Princess","Australia",35.4437,139.638,"2.21.2020",4
"From Diamond Princess","Australia",35.4437,139.638,"2.22.2020",7
"From Diamond Princess","Australia",35.4437,139.638,"2.23.2020",7
"From Diamond Princess","Australia",35.4437,139.638,"2.24.2020",7
"From Diamond Princess","Australia",35.4437,139.638,"2.25.2020",7
"From Diamond Princess","Australia",35.4437,139.638,"2.26.2020",7
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"1.22.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"1.23.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"1.24.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"1.25.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"1.26.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"1.27.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"1.28.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"1.29.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"1.30.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"1.31.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.1.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.2.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.3.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.4.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.5.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.6.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.7.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.8.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.9.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.10.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.11.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.12.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.13.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.14.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.15.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.16.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.17.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.18.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.19.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.20.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.21.2020",2
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.22.2020",2
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.23.2020",2
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.24.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.25.2020",0
"Lackland, TX (From Diamond Princess)","US",29.3829,-98.6134,"2.26.2020",0
"","Lebanon",33.8547,35.8623,"1.22.2020",0
"","Lebanon",33.8547,35.8623,"1.23.2020",0
"","Lebanon",33.8547,35.8623,"1.24.2020",0
"","Lebanon",33.8547,35.8623,"1.25.2020",0
"","Lebanon",33.8547,35.8623,"1.26.2020",0
"","Lebanon",33.8547,35.8623,"1.27.2020",0
"","Lebanon",33.8547,35.8623,"1.28.2020",0
"","Lebanon",33.8547,35.8623,"1.29.2020",0
"","Lebanon",33.8547,35.8623,"1.30.2020",0
"","Lebanon",33.8547,35.8623,"1.31.2020",0
"","Lebanon",33.8547,35.8623,"2.1.2020",0
"","Lebanon",33.8547,35.8623,"2.2.2020",0
"","Lebanon",33.8547,35.8623,"2.3.2020",0
"","Lebanon",33.8547,35.8623,"2.4.2020",0
"","Lebanon",33.8547,35.8623,"2.5.2020",0
"","Lebanon",33.8547,35.8623,"2.6.2020",0
"","Lebanon",33.8547,35.8623,"2.7.2020",0
"","Lebanon",33.8547,35.8623,"2.8.2020",0
"","Lebanon",33.8547,35.8623,"2.9.2020",0
"","Lebanon",33.8547,35.8623,"2.10.2020",0
"","Lebanon",33.8547,35.8623,"2.11.2020",0
"","Lebanon",33.8547,35.8623,"2.12.2020",0
"","Lebanon",33.8547,35.8623,"2.13.2020",0
"","Lebanon",33.8547,35.8623,"2.14.2020",0
"","Lebanon",33.8547,35.8623,"2.15.2020",0
"","Lebanon",33.8547,35.8623,"2.16.2020",0
"","Lebanon",33.8547,35.8623,"2.17.2020",0
"","Lebanon",33.8547,35.8623,"2.18.2020",0
"","Lebanon",33.8547,35.8623,"2.19.2020",0
"","Lebanon",33.8547,35.8623,"2.20.2020",0
"","Lebanon",33.8547,35.8623,"2.21.2020",1
"","Lebanon",33.8547,35.8623,"2.22.2020",1
"","Lebanon",33.8547,35.8623,"2.23.2020",1
"","Lebanon",33.8547,35.8623,"2.24.2020",1
"","Lebanon",33.8547,35.8623,"2.25.2020",1
"","Lebanon",33.8547,35.8623,"2.26.2020",2
"Humboldt County, CA","US",40.745,-123.8695,"1.22.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"1.23.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"1.24.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"1.25.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"1.26.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"1.27.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"1.28.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"1.29.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"1.30.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"1.31.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.1.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.2.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.3.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.4.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.5.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.6.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.7.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.8.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.9.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.10.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.11.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.12.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.13.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.14.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.15.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.16.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.17.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.18.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.19.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.20.2020",0
"Humboldt County, CA","US",40.745,-123.8695,"2.21.2020",1
"Humboldt County, CA","US",40.745,-123.8695,"2.22.2020",1
"Humboldt County, CA","US",40.745,-123.8695,"2.23.2020",1
"Humboldt County, CA","US",40.745,-123.8695,"2.24.2020",1
"Humboldt County, CA","US",40.745,-123.8695,"2.25.2020",1
"Humboldt County, CA","US",40.745,-123.8695,"2.26.2020",1
"Sacramento County, CA","US",38.4747,-121.3542,"1.22.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"1.23.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"1.24.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"1.25.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"1.26.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"1.27.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"1.28.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"1.29.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"1.30.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"1.31.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.1.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.2.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.3.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.4.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.5.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.6.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.7.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.8.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.9.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.10.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.11.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.12.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.13.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.14.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.15.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.16.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.17.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.18.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.19.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.20.2020",0
"Sacramento County, CA","US",38.4747,-121.3542,"2.21.2020",1
"Sacramento County, CA","US",38.4747,-121.3542,"2.22.2020",1
"Sacramento County, CA","US",38.4747,-121.3542,"2.23.2020",1
"Sacramento County, CA","US",38.4747,-121.3542,"2.24.2020",1
"Sacramento County, CA","US",38.4747,-121.3542,"2.25.2020",1
"Sacramento County, CA","US",38.4747,-121.3542,"2.26.2020",1
"","Iraq",33.2232,43.6793,"1.22.2020",0
"","Iraq",33.2232,43.6793,"1.23.2020",0
"","Iraq",33.2232,43.6793,"1.24.2020",0
"","Iraq",33.2232,43.6793,"1.25.2020",0
"","Iraq",33.2232,43.6793,"1.26.2020",0
"","Iraq",33.2232,43.6793,"1.27.2020",0
"","Iraq",33.2232,43.6793,"1.28.2020",0
"","Iraq",33.2232,43.6793,"1.29.2020",0
"","Iraq",33.2232,43.6793,"1.30.2020",0
"","Iraq",33.2232,43.6793,"1.31.2020",0
"","Iraq",33.2232,43.6793,"2.1.2020",0
"","Iraq",33.2232,43.6793,"2.2.2020",0
"","Iraq",33.2232,43.6793,"2.3.2020",0
"","Iraq",33.2232,43.6793,"2.4.2020",0
"","Iraq",33.2232,43.6793,"2.5.2020",0
"","Iraq",33.2232,43.6793,"2.6.2020",0
"","Iraq",33.2232,43.6793,"2.7.2020",0
"","Iraq",33.2232,43.6793,"2.8.2020",0
"","Iraq",33.2232,43.6793,"2.9.2020",0
"","Iraq",33.2232,43.6793,"2.10.2020",0
"","Iraq",33.2232,43.6793,"2.11.2020",0
"","Iraq",33.2232,43.6793,"2.12.2020",0
"","Iraq",33.2232,43.6793,"2.13.2020",0
"","Iraq",33.2232,43.6793,"2.14.2020",0
"","Iraq",33.2232,43.6793,"2.15.2020",0
"","Iraq",33.2232,43.6793,"2.16.2020",0
"","Iraq",33.2232,43.6793,"2.17.2020",0
"","Iraq",33.2232,43.6793,"2.18.2020",0
"","Iraq",33.2232,43.6793,"2.19.2020",0
"","Iraq",33.2232,43.6793,"2.20.2020",0
"","Iraq",33.2232,43.6793,"2.21.2020",0
"","Iraq",33.2232,43.6793,"2.22.2020",0
"","Iraq",33.2232,43.6793,"2.23.2020",0
"","Iraq",33.2232,43.6793,"2.24.2020",1
"","Iraq",33.2232,43.6793,"2.25.2020",1
"","Iraq",33.2232,43.6793,"2.26.2020",5
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"1.22.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"1.23.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"1.24.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"1.25.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"1.26.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"1.27.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"1.28.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"1.29.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"1.30.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"1.31.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.1.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.2.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.3.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.4.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.5.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.6.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.7.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.8.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.9.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.10.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.11.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.12.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.13.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.14.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.15.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.16.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.17.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.18.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.19.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.20.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.21.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.22.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.23.2020",0
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.24.2020",36
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.25.2020",36
"Unassigned Location (From Diamond Princess)","US",37.0902,-95.7129,"2.26.2020",42
"","Oman",21.4735,55.9754,"1.22.2020",0
"","Oman",21.4735,55.9754,"1.23.2020",0
"","Oman",21.4735,55.9754,"1.24.2020",0
"","Oman",21.4735,55.9754,"1.25.2020",0
"","Oman",21.4735,55.9754,"1.26.2020",0
"","Oman",21.4735,55.9754,"1.27.2020",0
"","Oman",21.4735,55.9754,"1.28.2020",0
"","Oman",21.4735,55.9754,"1.29.2020",0
"","Oman",21.4735,55.9754,"1.30.2020",0
"","Oman",21.4735,55.9754,"1.31.2020",0
"","Oman",21.4735,55.9754,"2.1.2020",0
"","Oman",21.4735,55.9754,"2.2.2020",0
"","Oman",21.4735,55.9754,"2.3.2020",0
"","Oman",21.4735,55.9754,"2.4.2020",0
"","Oman",21.4735,55.9754,"2.5.2020",0
"","Oman",21.4735,55.9754,"2.6.2020",0
"","Oman",21.4735,55.9754,"2.7.2020",0
"","Oman",21.4735,55.9754,"2.8.2020",0
"","Oman",21.4735,55.9754,"2.9.2020",0
"","Oman",21.4735,55.9754,"2.10.2020",0
"","Oman",21.4735,55.9754,"2.11.2020",0
"","Oman",21.4735,55.9754,"2.12.2020",0
"","Oman",21.4735,55.9754,"2.13.2020",0
"","Oman",21.4735,55.9754,"2.14.2020",0
"","Oman",21.4735,55.9754,"2.15.2020",0
"","Oman",21.4735,55.9754,"2.16.2020",0
"","Oman",21.4735,55.9754,"2.17.2020",0
"","Oman",21.4735,55.9754,"2.18.2020",0
"","Oman",21.4735,55.9754,"2.19.2020",0
"","Oman",21.4735,55.9754,"2.20.2020",0
"","Oman",21.4735,55.9754,"2.21.2020",0
"","Oman",21.4735,55.9754,"2.22.2020",0
"","Oman",21.4735,55.9754,"2.23.2020",0
"","Oman",21.4735,55.9754,"2.24.2020",2
"","Oman",21.4735,55.9754,"2.25.2020",2
"","Oman",21.4735,55.9754,"2.26.2020",4
"","Afghanistan",33,65,"1.22.2020",0
"","Afghanistan",33,65,"1.23.2020",0
"","Afghanistan",33,65,"1.24.2020",0
"","Afghanistan",33,65,"1.25.2020",0
"","Afghanistan",33,65,"1.26.2020",0
"","Afghanistan",33,65,"1.27.2020",0
